fg_price_low,Close,num_days_gt_50d_ma,High,num_days_gt_10d_ma,,price
,,50,,10,,0.58
,,27,,4,,0.73
,,22,,5,,68.102
,,23,,4,,0.41
,,25,,5,,0.135
,,28,,7,,0.196
,,18,,2,,10.175
,,2,,0,,0.04335
,,30,,6,,0.0007
,,30,,3,,0.03
,,0,,0,,22.098
,,26,,6,,6.485
,,12,,0,,11.4
,,20,,5,,13.64
,,25,,4,,2.439
,,20,,7,,0.415
,,20,,4,,14.87
,,0,,0,,9.57
,,26,,2,,20.79
,,27,,6,,16.9
,,25,,5,,17.19
,,8,,0,,17.41
,,23,,6,,13.83
,,28,,3,,8.54
,,3,,0,,0.26
,,13,,3,,21.05
,,23,,4,,10.89
,,29,,3,,0.365
,,29,,6,,27.65
,,21,,3,,15.44
,,20,,4,,24.49
,,21,,3,,61.07
,,24,,9,,27.269
,,0,,0,,0.59999996
,,18,,4,,5.87
,,27,,5,,11.45
,,22,,5,,11.36
,,23,,4,,12.81
,,27,,6,,4.157
,,36,,3,,97.5
,,27,,4,,19.7
,,22,,3,,53.05
,,18,,2,,11.31
,,21,,7,,66.458
,,26,,4,,0.408
,,0,,0,,99.9114
,,24,,4,,12.8
,,25,,6,,0.05
,,23,,5,,19.72
,,11,,3,,27.41
,,29,,6,,35.31
,,22,,1,,29.13
,,26,,3,,21.92
,,31,,4,,24.38
,,0,,0,,59.07
,,33,,6,,17.05
,,23,,3,,41.07
,,27,,4,,26.19
,,26,,5,,34.83
,,27,,5,,14.63
,,27,,4,,21.76
,,28,,5,,27.94
,,26,,4,,18.72
,,33,,5,,47.4949
,,25,,6,,44.9
,,29,,5,,25.49
,,31,,5,,19.76
,,22,,6,,33.36
,,24,,4,,44.38
,,0,,0,,65.34
,,28,,4,,27.66
,,31,,6,,8.96
,,28,,5,,5.33
,,26,,5,,4.34
,,20,,5,,7.36
,,13,,8,,93.2021
,,13,,4,,0.01
,,23,,5,,3.86
,,29,,4,,0.45
,,0,,0,,10.05
,,27,,5,,1.2244
,,20,,4,,37.75
,,0,,0,,36.4662
,,17,,3,,7.463
,,18,,4,,36.93
,,25,,4,,34.19
,,29,,2,,1.57
,,21,,2,,0.155
,,27,,6,,46.47
,,8,,3,,0.73
,,24,,4,,12.27
,,26,,5,,9.57
,,25,,4,,17.53
,,29,,5,,19.066
,,24,,5,,33.87
,,22,,4,,3.99
,,0,,0,,9.4
,,20,,4,,15.13
,,29,,4,,453.4686
,,21,,5,,24.445
,,23,,5,,24.595
,,28,,5,,24.6
,,16,,5,,25.45
,,27,,3,,24.815
,,26,,3,,157.26
,,22,,6,,11.5
,,28,,4,,6.02
,,0,,0,,0.145
,,24,,4,,5.35
,,26,,7,,1.22
,,22,,3,,6.08
,,20,,1,,287.5
,,0,,0,,26.7
,,26,,4,,6.84
,,24,,4,,12.96
,,28,,3,,5.09
,,27,,4,,10.97
,,26,,4,,0.315
,,0,,0,,10.26
,,0,,0,,10.05
,,0,,0,,0.44
,,0,,0,,10.441
,,0,,0,,62.03
,,18,,4,,26.06
,,25,,6,,39.56
,,28,,5,,37.4826
,,24,,5,,188.33
,,25,,5,,27.71
,,28,,6,,12.91
,,19,,3,,2.13
,,20,,0,,16.207
,,28,,4,,4.64
,,3,,0,,9.06
,,27,,4,,7.9
,,24,,6,,0.175
,,27,,7,,12.045
,,31,,6,,10.09
,,31,,5,,20.01
,,27,,7,,71.9911
,,25,,4,,63.21
,,25,,6,,36.35
,,31,,4,,0.485
,,30,,5,,15.14
,,30,,5,,20.96
,,28,,4,,75.6701
,,23,,6,,392.1
,,27,,5,,15.39
,,0,,0,,13.85
,,24,,4,,11.5
,,15,,1,,10.4
,,28,,4,,11.85
,,27,,5,,13
,,25,,5,,13.025
,,22,,4,,16.5
,,34,,5,,19.4
,,22,,5,,14.191
,,24,,6,,9.51
,,15,,5,,38.73
,,22,,4,,37.3024
,,30,,4,,2.29
,,32,,7,,0.02
,,24,,5,,0.345
,,29,,5,,10.28
,,29,,5,,21.51
,,29,,4,,52.6
,,29,,4,,26.3
,,30,,4,,40.1399
,,18,,2,,126.593
,,0,,0,,8.95
,,26,,10,,150.0998
,,27,,4,,1.85
,,26,,4,,2.932
,,21,,5,,1.84
,,18,,5,,37.97
,,19,,3,,0.135
,,25,,4,,1.36
,,29,,5,,6.06
,,29,,5,,26.69
,,0,,0,,26.18
,,26,,4,,26.34
,,22,,3,,8.44
,,22,,5,,60.44
,,19,,3,,85.53
,,8,,3,,21.274
,,0,,0,,27.177
,,0,,0,,0.29
,,21,,2,,22.73
,,26,,5,,21.4
,,50,,5,,26.62
,,28,,4,,21.9285
,,25,,5,,19.25
,,26,,5,,449.76
,,24,,4,,5.512
,,25,,6,,22.276
,,0,,0,,25.1871
,,0,,0,,26.17
,,25,,4,,38.8931
,,26,,4,,14
,,28,,4,,41.97
,,29,,4,,2.44
,,20,,5,,0.08
,,29,,5,,0.02335
,,23,,4,,2.48
,,18,,5,,24.33
,,0,,0,,7.44
,,23,,6,,8.65
,,26,,4,,42.82
,,30,,2,,25.8873
,,19,,1,,8.81
,,27,,3,,0.0015
,,19,,9,,30.58
,,27,,6,,27.29
,,29,,6,,22.5337
,,30,,7,,0.095
,,28,,6,,0.0021
,,27,,6,,0.7
,,25,,6,,238.1
,,27,,7,,0.058
,,17,,8,,25.21
,,25,,7,,31.2812
,,22,,7,,6.7
,,23,,5,,0.39
,,1,,0,,0.013
,,0,,0,,24.94
,,20,,0,,0.30375
,,29,,4,,10.41
,,16,,3,,0.00715
,,20,,5,,24
,,34,,5,,0.031
,,0,,0,,0.5
,,25,,3,,7.26
,,0,,0,,11.87
,,31,,6,,25.59
,,30,,4,,20.01
,,30,,6,,24.95
,,31,,5,,10.78
,,29,,3,,6098
,,6,,3,,18.75
,,0,,0,,22.12
,,30,,4,,0.00385
,,31,,1,,0.125
,,22,,5,,105.91
,,24,,5,,725
,,22,,5,,1.91
,,3,,1,,12.55
,,0,,0,,13.5
,,12,,1,,12.75
,,0,,1,,12.5
,,13,,6,,14.03
,,16,,3,,12.65
,,0,,0,,12.625
,,0,,0,,12.5
,,25,,4,,13.7
,,26,,4,,13.8
,,29,,6,,13.1
,,26,,10,,23.64
,,3,,0,,33.51
,,9,,4,,8.87
,,6,,3,,7.24
,,12,,4,,8.9
,,24,,3,,13.4
,,0,,0,,8.59
,,26,,5,,7.05
,,24,,6,,7
,,0,,0,,7.2
,,27,,7,,13.75
5.6,5.85,30,6.2,4,,5
5.99,6.25,33,6.4,5,,13.1
6.02,6.3,20,6.64,3,,16.55
6.04,6.04,26,6.25,5,,1
6.08,6.08,30,6.15,5,,0.15
6,6.05,21,6.14,5,,7.2
5.99,6.0095,30,6.1,5,,1.907
5.85,6.03,30,6.09,6,,0.025
6,6,0,6.1,0,,42.48
6,6.01,20,6.1,8,,56.19
5.88,6.01,29,6.01,4,,32.01
5.95,6.01,30,6.05,3,,9.12
5.15,5.53,31,6.15,7,,29.51
5.353,5.4,12,5.71,10,,33.82
4.51,4.84,24,5.4,4,,29.9
4.5,4.73,24,4.86,6,,23.72
4.56,4.76,26,4.9,4,,24.57
4.5,4.56,24,4.766,6,,38.73
4.08,4.35,20,4.66,4,,4.469
4.36,4.43,26,4.52,4,,47.63
4.297,4.6,0,4.77,0,,13.6
4.46,4.8,33,4.89,7,,7.25
4.38,4.59,24,4.64,5,,7.8
4.39,4.39,11,4.63,4,,7.69
4.31,4.47,29,4.62,4,,13.25
4.4,4.5799,28,4.6,5,,13.6
4.407,4.48,22,4.59,4,,13.7
4.42,4.45,29,4.74,5,,13.55
4.72,5.35,42,5.35,6,,13.01
5,5.446,26,5.45,5,,12.7
5.18,5.39,28,5.5,4,,8.88
4.8,5.24,19,5.5,7,,8
5.1,5.25,30,5.3201,3,,13.125
5.25,5.35,13,5.49,0,,14.15
5.2,5.2,0,5.49,0,,26900
5,5.3,11,5.33,3,,0.125
5.14,5.39,35,5.42,10,,186.07
5.2,5.33,31,5.49,5,,65.96
5.29,5.4,30,5.4,4,,0.135
5.22,5.25,24,5.4,5,,32.26
5.25,5.35,27,5.46,4,,11.11
5.2,5.25,22,5.49,5,,4.052
5.1,5.3,25,5.35,4,,0.19
5.24,5.46,26,5.47,3,,8.59
5.3,5.32,24,5.49,3,,0.13
5.3,5.35,24,5.49,2,,86.05
5.31,5.55,0,5.59,0,,56.788
5.56,5.67,25,5.73,5,,27.97
5.5,5.65,26,5.7,7,,0.51
5.63,6.22,28,6.39,4,,1.355
5.97,6.05,33,6.25,3,,0.43
5.05,5.8,24,5.94,6,,19.17
5.5,5.69,22,5.93,4,,19.38
5.7,5.85,19,5.99,5,,21.49
5.4501,5.9,21,5.9,6,,24.7
5.51,5.9,21,6,5,,3.6
5.6,5.85,26,5.98,4,,2.508
5.55,5.7,26,5.79,6,,0.67
5.5,5.8,20,5.8,5,,96.64
5.32,5.45,27,5.701,4,,39.06
4.9,5.07,15,5.41,1,,12.66
4.9,5.1,28,5.41,5,,11.5
4.66,5.2,15,5.31,4,,55.3066
5,5.22,5,5.5,0,,25.04
4.99,5.18,16,5.68,4,,25.42
4.96,5.05,0,5.22,0,,25.84
4.66,4.93,23,5.2,5,,26.7
4.626,4.7,29,5.09,9,,26.17
4.56,4.71,0,5.59,0,,62.409
4.56,5.59,0,5.59,0,,0.09
4.71,5.05,23,5.49,10,,13.225
5.14,5.2,23,5.33,5,,13.3
5.13,5.26,28,5.4,5,,23.5
4.9108,5,31,5.15,3,,25.36
4.85,4.85,28,5.16,3,,21.1015
5.05,5.2201,25,5.4899,5,,1.33
5.12,5.3,30,5.46,3,,194.7547
5,5.05,33,5.3,5,,6.3999996
4.6,4.79,0,5.05,0,,24.09208
4.69,4.785,26,4.84,4,,0.9177
4.41,4.6,22,4.84,3,,26.87
4.42,4.5,28,4.8,7,,3.69
4.4,4.55,33,4.98,4,,8
4.43,4.49,8,4.51,0,,13.92
4.32,4.39,27,4.48,3,,14.5
4.33,4.33,29,4.5,4,,12.4
4.4,4.4,25,4.5,6,,11.384
4.37,4.4,20,4.5,3,,10.03
4.3,4.36,21,4.44,5,,0.96
4.21,4.35,22,4.35,5,,0.253
4.15,4.65,17,4.87,3,,38.16
4.5264,4.57,25,4.8,5,,23.366
4.01,4.26,,4.46,,,175.72
4.01,4.25,23,4.54,7,,0.165
4.17,4.17,29,4.44,6,,10.21
4.16,4.17,24,4.28,4,,0.075
4.15,4.19,28,4.2,5,,6.82
4.12,4.81,0,4.95,0,,10.98
4.91,5.2,35,5.26,5,,1.54
4.6201,4.73,28,5.29,6,,19.5
4.281,4.54,0,4.683,0,,18.95
4.3,4.57,4,4.69,1,,83.97
4.36,4.54,0,4.6,0,,63.27
4.24,4.39,0,4.57,0,,0.023
4.31,4.39,4,4.45,1,,92.06
4.21,4.42,30,4.44,4,,8.53
4.24,4.32,25,4.45,4,,1.65
4.21,4.28,27,4.32,5,,42.565
4.29,4.43,18,4.57,1,,0.1605
4.32,4.32,0,4.42,0,,54.44
4.23,4.39,36,4.41,6,,25.085
4.22,4.36,32,4.389,5,,15.6
4.24,4.3,28,4.34,5,,10.33
4.2773,4.3,28,4.4,5,,24.77
4.22,4.31,20,4.35,3,,15
4.21,4.66,22,4.81,5,,17.18
4.51,4.81,23,5.08,5,,95.84
4.65,4.82,22,4.95,2,,20.36
4.77,4.92,17,5.07,2,,936.34
4.55,4.91,25,5.15,6,,15.785
4.35,4.67,25,4.8,2,,14.467
4.56,4.67,24,4.79,4,,14.467
4.67,4.732,28,4.8,6,,9.628
4.55,4.66,30,4.72,3,,49.133
4.62,4.7,25,4.97,7,,0.27
4.78,4.84,22,4.97,4,,5.95
4.75,4.85,16,5.35,3,,12.717
4.71,4.85,24,4.95,5,,0.15
4.27,4.41,18,5.1,5,,0.03
4.41,4.45,30,4.7,5,,37.94
4.3396,4.39,27,4.45,5,,0.075
4.3,4.4,18,4.5,2,,35.62
4.25,4.2897,29,4.42,3,,31.46
4.22,4.27,33,4.4,2,,8.47
4.15,4.26,29,4.45,5,,0.99
4.15,4.22,27,4.27,4,,22.04
4.07,4.1,27,4.2,3,,0.3
4.0999,4.0999,25,4.0999,4,,36.525
4,4.13,26,4.3,7,,36.27
3.82,3.95,27,4.11,5,,71.38
3.78,3.78,30,4.26,3,,124.83
3.75,3.95,30,3.95,4,,73.94
3.91,3.98,32,4.11,6,,2.839
3.96,4.06,24,4.06,4,,42.55
3.98,4,3,4.09,0,,110.37
3.94,3.98,22,3.99,5,,99.18
3.83,3.92,21,4,0,,48.0799
3.51,3.66,37,3.98,4,,94.74
2.81,2.81,24,3.82,4,,42
3,3.33,21,3.36,4,,90.92
3.15,3.29,24,3.47,4,,5.6
2.91,3.01,25,3.38,3,,25.37
2.81,2.92,19,3.08,8,,42.69
2.76,2.9,38,2.93,2,,40.96
2.95,2.96,28,3.08,4,,26.47
2.92,2.92,27,2.99,5,,89.62
2.7,2.71,25,2.94,5,,37.5292
2.78,2.78,25,2.939,4,,22.458
2.71,2.75,22,2.83,3,,57.88
2.69,2.69,23,2.78,5,,5.09
2.65,2.84,23,2.87,5,,25.5
2.84,3.04,24,3.37,5,,25.56
3.03,3.11,0,3.22,0,,26.12
3,3.07,10,3.12,4,,26.645
3,3.17,28,3.17,5,,0.03
3.021,3.058,0,3.119,0,,1.54
3.1,3.106,15,3.12,3,,7.059
3.14,3.14,23,3.1698,4,,24.06
3.0901,3.1,24,3.17,3,,24.63
3.08,3.12,21,3.14,10,,33.95
3.05,3.17,31,3.17,4,,27.26
3.23,3.48,15,3.48,3,,67.94
3.55,3.904,33,3.94,6,,3.82
3.82,4.02,21,4.02,3,,4.015
3.75,3.982,19,4.05,4,,1.83
3.72,3.89,26,3.931,7,,23.57
3.8,3.89,26,3.89,5,,59.407
3.56,3.83,26,4.06,4,,100.43
3.83,3.83,24,4.06,4,,9.027
3.8,3.99,26,4,4,,17.302
3.9298,3.98,24,4.05,3,,15.23
3.8001,3.94,25,3.98,4,,9.13
3.92,3.92,24,4,4,,0.435
3.85,3.91,24,3.96,5,,3.082
3.88,4.01,26,4.06,3,,24.11
4,4.04,24,4.048,4,,17.29
4.01,4.01,33,4.09,4,,24.69
3.989,3.99,31,4.02,6,,24.89
3.95,3.95,27,3.99,4,,0.4
3.9,3.91,30,3.95,6,,6.27
3.8,3.83,27,3.9301,4,,0.085
3.75,3.75,26,3.8,5,,0.155
3.69,3.71,31,3.8,4,,0.08
3.71,3.79,31,3.89,4,,5.4
3.65,3.7299,24,3.79,5,,0.015
3.7799,3.809,29,3.92,4,,1.42
3.66,3.66,10,3.82,4,,37.27
3.6501,3.77,26,3.8,3,,6.05
3.54,3.72,26,3.7999,2,,8.38
3.6,3.62,27,3.75,0,,51.2517
3.52,3.6,25,3.77,4,,0.19999999
3.51,3.5188,4,3.73,0,,16.56
3.52,3.52,26,3.59,5,,18.35
3.45,3.59,31,3.68,5,,25.91
3.5,3.55,27,3.68,3,,0.08
3.43,3.43,35,3.55,7,,39.16
3.499,3.55,23,3.55,5,,55.36
3.62,3.8,25,3.955,6,,7.73
3.71,3.79,25,3.81,5,,1.78
3.8,3.9,,3.97,,,35.191
3.8,3.85,25,3.92,4,,3.826
3.72,3.8,28,3.86,5,,21.149
3.75,3.753,0,3.8,0,,21.149
3.72,3.8,0,3.9,0,,39.48
3.8,3.9,0,3.9,0,,26.562
3.8,3.87,20,3.88,6,,21.58
3.8,3.83,15,3.92,5,,39.742
3.7,3.73,0,3.84,0,,32.79
3.71,3.8,0,3.9,0,,3.46
3.73,3.79,0,3.8999,0,,0.05
3.7,3.76,23,3.86,4,,1.9
3.65,3.665,24,3.8,6,,5.98
3.64,3.64,23,3.82,5,,3.717
3.55,3.58,17,3.745,5,,16.88
3.55,3.72,32,3.8195,4,,1.54
3.72,3.79,20,3.8,5,,0.23
3.61,3.73,23,3.84,5,,12.29
3.73,3.79,28,3.839,5,,28.31
3.7492,3.79,21,3.8,4,,53.31
3.75,3.79,26,3.8,5,,101.9001
3.66,3.72,35,3.82,5,,12.935
3.7,3.78,27,3.8,4,,16.4
3.73,3.75,29,3.8,5,,0.24
3.66,3.66,20,3.8,5,,0.045
3.62,3.688,19,3.78,6,,7.24
3.644,3.7,22,3.78,5,,3.7
3.7,3.72,22,3.76,4,,1.53
3.63,3.65,20,3.8,0,,79.097
3.62,3.68,22,3.77,5,,0.63
3.6601,3.738,15,3.75,5,,0.2
3.68,3.69,30,3.76,7,,17.75
3.69,3.69,32,3.75,9,,3.41
3.66,3.67,22,3.75,0,,25.52
3.69,3.71,14,3.7627,0,,0.135
3.71,3.71,0,3.78,0,,6.46
3.7,3.71,31,3.78,4,,0.145
3.71,3.71,24,3.75,4,,10.09
3.56,3.59,31,3.74,4,,4.91
3.492,3.492,34,3.69,9,,10.31
3.5,3.52,28,3.63,5,,10.66
3.42,3.52,28,3.6,3,,1.66
3.43,3.47,28,3.57,5,,0.135
3.36,3.46,28,3.55,3,,13.25
3.37,3.56,27,3.56,4,,48.3948
3.41,3.43,27,3.61,5,,90.38
3.41,3.43,29,3.4899,5,,0.87
3.23,3.25,27,3.46,4,,55.16
3.06,3.06,32,3.3,5,,44.45
3.05,3.08,32,3.25,4,,0.19
3.08,3.094,29,3.25,6,,14.418
3.04,3.08,28,3.14,5,,26.24
3.05,3.05,20,3.12,5,,5.35
3,3.03,24,3.5,5,,0.255
3.07,3.09,28,3.1999,6,,0.143
3.02,3.07,30,3.14,4,,4.8
3.02,3.05,22,3.11,3,,10.7
3.05,3.06,27,3.1,4,,10.16
2.91,2.96,12,3.06,3,,0.33
2.91,2.95,26,3,3,,0.91
2.89,2.89,2,3,0,,20.242
2.95,3.02,28,3.1699,5,,25.14
2.89,2.96,24,3.02,4,,177.12
2.94,2.94,25,3.05,4,,18.8
2.855,2.9,30,3.06,6,,3.51
2.9,2.95,22,3.05,1,,9.9
2.76,2.76,21,3.06,3,,0.619701
2.45,2.45,26,3.05,3,,0.24
2.51,2.6,25,2.876,5,,89.25
2.54,2.58,15,2.7001,5,,28
2.67,2.75,0,3.1,0,,28.0903
2.59,2.62,30,2.818,3,,32.19
2.58,2.61,0,2.7099,0,,4.1
2.52,2.55,0,2.64,0,,0.65
2.51,2.54,26,2.61,5,,9.34
2.5,2.52,22,2.6,1,,18.19
2.3,2.41,32,2.58,5,,13.8
2.4,2.42,26,2.72,5,,12.66
2.41,2.42,34,2.6,2,,12.89
2.3874,2.5,10,2.53,0,,24.8099
2.37,2.46,30,2.56,5,,4.639
2.3935,2.47,26,2.56,6,,141.91
2.45,2.46,32,2.55,5,,11.21
2.38,2.43,30,2.5,3,,93.96
2.3,2.3,30,2.45,4,,16.1
2.23,2.31,25,2.46,4,,46.5614
2.3,2.35,3,2.47,0,,9.23
2.26,2.26,25,2.47,4,,0.148
2.27,2.41,23,2.44,6,,22.25
2.28,2.28,21,2.42,4,,0.19
2.26,2.36,18,2.44,6,,36.61
2.25,2.26,23,2.4,6,,12.514
2.35,2.42,23,2.44,5,,111.39
2.44,2.51,0,2.55,0,,11.42
2.46,2.46,26,2.5,5,,3.12
2.46,2.5,23,2.6,4,,11.085
2.41,2.53,25,2.56,5,,18.93
2.47,2.58,20,2.6,3,,0.288
2.57,2.6,18,2.6099,6,,1.95
2.59,2.59,12,2.61,4,,11.09
2.5,2.58,20,2.6001,6,,11.05
2.5,2.57,30,2.61,2,,26.4
2.52,2.57,10,2.6199,2,,26.46
2.58,2.7,19,2.7,4,,0.32
2.62,2.64,29,2.64,4,,12.592
2.58,2.61,30,2.7299,6,,0.71
2.57,2.72,22,2.72,4,,8.7
2.63,2.67,18,2.71,2,,5.27
2.65,2.65,34,2.67,4,,0.315
2.65,2.67,25,2.67,4,,21.844
2.6,2.61,25,2.67,5,,25.7
2.6,2.69,18,2.6999,5,,25.19
2.612,3.03,0,3.06,0,,51.11
2.9801,3.05,22,3.05,5,,37.55
3.09,3.21,29,3.34,3,,9.985
3.2,3.33,28,3.34,5,,4.94
3.2,3.29,30,3.34,5,,35.05
2.77,2.96,31,3.27,3,,17.6
2.85,2.98,25,3.0899,6,,4.749
2.9201,3,32,3.21,4,,0.315
2.88,2.96,20,3,6,,6.1
2.93,3.09,0,3.1,0,,3.24
3.05,3.16,0,3.16,0,,0.145
3.08,3.13,20,3.16,6,,1.25
3.09,3.19,35,3.19,5,,25.19
2.85,3.02,0,3.2,0,,25.32
3.09,3.1,26,3.3,3,,1469.6
3.06,3.13,24,3.16,4,,42.77
3.07,3.12,31,3.15,5,,3.871
2.93,3.02,29,3.2,4,,0.37
2.98,3.15,13,3.15,1,,0.06
3.05,3.08,25,3.12,4,,5.45
3.01,3.1,19,3.1,6,,1.17
3.0801,3.1,27,3.1,7,,0.285
3.01,3.09,29,3.1,5,,0.295
3.1,3.1,29,3.1,5,,2.09
3.06,3.06,0,3.1,0,,2.27
3.08,3.2,36,3.2,4,,0.115
3.1801,3.21,19,3.3,5,,0.135
3.15,3.2,27,3.25,4,,19.975
3.22,3.22,19,3.22,9,,7.09
3.27,3.27,20,3.27,5,,17.35
3.2,3.2,18,3.3001,4,,0.19
3,3.14,26,3.21,6,,0.022925
3.11,3.21,33,3.21,10,,10.04
3.13,3.13,27,3.2399,4,,0.4649
2.9,2.9,20,3.11,1,,10.84
2.85,2.85,24,2.9884,4,,0.52
2.8,2.8,22,2.89,6,,0.035
2.86,2.91,28,2.98,5,,0.64
2.91,2.91,24,2.94,3,,10.087
2.89,2.89,31,2.89,6,,77.28
2.89,2.99,33,2.99,4,,2.99
2.97,2.98,30,3.06,5,,2.29
2.94,2.98,26,3,4,,22.85
2.98,3.01,26,3.07,5,,23.64
3,3,26,3.04,4,,23.11
2.79,2.95,24,3.02,5,,26.51
2.89,2.89,30,2.97,3,,28.16
2.88,2.905,31,2.94,6,,11.23
2.7518,2.85,28,2.885,4,,10.75
2.77,3,0,3.032,0,,8.36
2.98,2.99,27,3.0601,5,,28.15
2.77,2.94,29,3,3,,37.64
2.73,2.83,32,2.97,5,,68.05
2.76,2.77,25,2.9512,6,,2.8
2.72,2.8,19,2.91,6,,0.0556
2.848,2.94,26,3,4,,0.168
2.86,2.9,29,3,6,,0.275
2.85,2.85,23,2.85,6,,0.11
2.72,2.86,28,2.86,4,,1.05
2.75,2.8,3,2.87,0,,65.41
2.85,2.95,17,3,4,,50.52
2.92,2.95,27,2.98,5,,22.5
2.89,2.9,27,2.99,5,,0.105
2.9001,2.94,27,2.95,5,,0.02
2.87,2.87,28,2.97,4,,1.133
2.93,3,32,3,4,,42.904
2.96,2.96,28,3,4,,1.5
2.91,2.95,30,2.98,6,,12.25
2.75,2.75,22,2.89,3,,57.74
2.72,2.73,27,2.92,3,,0.62
2.61,2.69,28,2.78,2,,1.35
2.55,2.61,0,2.7,0,,0.51
2.56,2.57,33,2.65,4,,0.19
2.58,2.91,25,2.91,5,,3.638
2.7,2.71,0,2.95,0,,5.8
2.75,2.75,18,2.75,5,,0.08
2.6301,2.73,25,2.73,6,,25.29
2.72,2.79,33,2.86,4,,0.815
2.77,2.8,24,2.9,5,,27.76
2.75,2.8,23,2.89,5,,37.9189
2.8,2.82,29,2.9,5,,21.46
2.77,2.812,27,2.92,7,,7.56
2.73,2.92,9,2.94,5,,0.21
3.02,3.07,29,3.3,4,,86.422
3.15,3.17,28,3.25,4,,77.5839
3,3,33,3.23,4,,0.355
2.8,2.81,32,3.23,3,,12.684
3.02,3.02,30,3.188,3,,1.39
3,3.0101,26,3.1799,6,,26.02
2.87,2.95,26,3,6,,25.61
2.9,2.99,22,3.1257,4,,25
3.05,3.14,24,3.22,5,,23.94
3.09,3.13,25,3.18,6,,22.49
3.0101,3.09,37,3.1099,4,,25.25
3.05,3.3,26,3.3,4,,25.38
3.2,3.3,25,3.3,5,,10.32
3.29,3.4,24,3.45,5,,10.15
3.45,3.75,0,3.78,0,,25.66
3.6536,3.81,31,3.83,4,,24.98
3.6301,3.76,27,3.83,4,,24.15
3.69,3.7,34,3.7699,5,,25.23
3.69,3.73,23,3.82,6,,25.34
3.64,3.76,0,3.77,0,,7.33
3.6,3.6,22,3.7,4,,30.36
3.55,3.6,28,3.6,8,,118.82
3.56,3.74,9,3.75,1,,0.16
3.74,3.78,35,3.8,5,,24.545
3.75,3.76,25,3.87,5,,23.45
3.77,3.83,25,3.87,4,,10.5
3.83,3.84,28,3.87,4,,1.6
3.82,3.89,24,3.9,5,,0.155
3.821,3.85,32,3.87,8,,0.701
3.77,3.81,22,3.85,5,,0.13
3.78,3.7802,34,3.81,4,,11.1312
3.85,3.95,0,3.95,0,,18.998
3.94,3.95,26,3.95,5,,7.93
3.85,3.91,29,3.93,4,,28.22
3.833,3.833,0,3.95,0,,39.136
3.86,3.91,32,3.92,4,,46.54
3.81,3.88,32,4.11,4,,8.465
3.88,3.97,28,3.97,4,,0.03
4,4.06,24,4.11,7,,32.4553
3.81,3.86,36,4.05,4,,21.1
3.66,3.67,38,3.82,7,,21
3.55,3.58,29,3.67,4,,26.5351
3.5515,3.59,0,3.6,0,,26.99
3.52,3.56,32,3.592,5,,25.28
3.37,3.45,0,3.53,0,,5.63
3.36,3.37,0,3.5,0,,0.39
3.3,3.39,29,3.42,4,,106.7553
3.31,3.47,18,3.51,6,,12.8
3.36,3.38,21,3.45,2,,2.31
3.16,3.23,24,3.426,5,,3.45
3.26,3.32,25,3.34,3,,24.24
3.15,3.16,0,3.38,0,,0.09
3.05,3.08,27,3.24,5,,1.0501
3.04,3.07,25,3.21,5,,13.325
3.09,3.15,25,3.2,5,,2.07
3.158,3.16,27,3.21,5,,10.15
3.09,3.12,28,3.189,3,,10.8
3.03,3.06,25,3.0901,5,,1.79
2.968,3.03,24,3.09,5,,21.58
2.98,3.07,25,3.14,4,,42.43
3.07,3.3,24,3.3,5,,32.3
3.25,3.32,27,3.43,4,,9.141
3.23,3.29,29,3.35,4,,49.96
3.27,3.43,39,3.54,4,,20.36
3.29,3.32,21,3.41,4,,12.271
3.32,3.34,27,3.35,5,,4.49
3.16,3.16,32,3.36,5,,24.22
3.071,3.08,20,3.17,5,,80.48
3.05,3.05,25,3.11,4,,0.015
2.91,2.91,23,3.061,4,,61.75
3.05,3.1,26,3.29,5,,36.29
3.03,3.03,26,3.12,3,,88.66
3.01,3.01,20,3.1,5,,44.49
3.01,3.04,29,3.05,4,,0.123
2.95,3.02,27,3.05,4,,23.424
2.96,3.04,24,3.05,5,,26.185
2.95,3.02,22,3.05,5,,1.5
2.82,2.88,25,3.05,6,,10.56
2.91,2.92,25,2.92,4,,86.33
2.899,2.92,30,2.92,6,,27.7973
2.86,2.89,2,2.93,0,,31.95
2.91,2.96,19,3.1,3,,18.8113
2.96,2.96,1,3.08,0,,3.48
2.9,2.9,7,3.01,1,,27.85
2.9,3.01,17,3.09,4,,8.59
2.9528,2.96,27,3.01,6,,25.18
2.91,2.95,0,2.95,0,,27.67
2.94,2.94,23,3,5,,5.239
2.94,2.96,32,3.03,4,,6.2
2.9601,2.97,0,3,0,,0.045
2.95,3,17,3,6,,6.16
2.91,3,26,3,4,,27.38
2.99,3,30,3.04,4,,2.88
2.98,2.98,33,3.03,3,,1.458
2.96,2.96,19,3.0099,2,,64.342
2.96,2.99,23,3,5,,4.9
2.9701,2.9812,27,3.14,5,,0.02
2.98,3,25,3.06,4,,0.355
2.98,2.98,27,3.01,6,,1250
2.9799,2.98,26,3.02,4,,6.4
2.96,2.99,29,2.99,4,,38.961
2.88,2.93,25,2.97,3,,13.239
2.9,2.91,32,2.931,4,,28.232
2.91,2.96,30,2.97,3,,46.684
2.9007,2.91,19,2.97,3,,3.684
2.86,2.9,29,2.9599,4,,8.52
2.81,2.82,25,2.8975,4,,12.632
2.8,2.9,8,2.9,2,,14.02
